time,f1,f2,f3,f4,f5,f6,metric
6263,0.997203797,4.825151429,3.68012109,200,0.377987016,-0.70868424,30.73146378
6264,0.974927912,4.825415914,3.679112008,225,0.378409685,-0.470493735,33.17756752
6265,0.866025404,4.82568041,3.678102926,-25,0.378832759,-0.190890192,34.90710474
6266,0.680172738,4.825944917,3.677093845,175,0.379256239,0.105515578,25.9442666
6267,0.433883739,4.826209434,3.676084763,-100,0.379680124,0.392633827,30.83033765
6268,0.149042266,4.826473962,3.675075681,125,0.380104415,0.645192297,35.12002755
6269,-0.149042266,4.8267385,3.674066599,150,0.380529113,0.840960696,24.37660983
6270,-0.433883739,4.827003049,3.673057518,100,0.380954217,0.962707413,32.1662998
6271,-0.680172738,4.827267608,3.672048436,275,0.381379729,0.999716258,26.55237098
6272,-0.866025404,4.827532178,3.671039354,-50,0.381805647,0.948729696,18.08953302
6273,-0.974927912,4.827796758,3.670030272,225,0.382231974,0.814235586,31.81907049
6274,-0.997203797,4.828061349,3.669021191,50,0.382658708,0.608072149,29.76517455
6275,-0.930873749,4.828325951,3.668012109,325,0.38308585,0.34838597,27.43279348
6276,-0.781831482,4.828590563,3.667003027,25,0.383513401,0.058034726,21.80719298
6277,-0.563320058,4.828855185,3.665993946,-125,0.383941361,-0.237424758,22.85526541
6278,-0.294755174,4.829119818,3.664984864,175,0.384369731,-0.511986023,27.02847152
6279,-3.07743E-13,4.829384462,3.663975782,-100,0.38479851,-0.741482084,21.76715339
6280,0.294755174,4.829649116,3.6629667,0,0.385227699,-0.90571261,26.00583528
6281,0.563320058,4.829913781,3.661957619,-50,0.385657298,-0.990221967,29.67904149
6282,0.781831482,4.830178456,3.660948537,225,0.386087307,-0.987571609,31.22711407
6283,0.930873749,4.830443142,3.659939455,225,0.386517728,-0.897994822,27.6015138
6284,0.997203797,4.830707838,3.658930373,150,0.38694856,-0.729376189,33.76913301
6285,0.974927912,4.830972545,3.657921292,275,0.387379803,-0.496557586,35.71523742
6286,0.866025404,4.831237263,3.65691221,350,0.387811458,-0.220031795,34.9447753
6287,0.680172738,4.831501991,3.655903128,25,0.388243526,0.075861278,29.48193782
6288,0.433883739,4.831766729,3.654894046,200,0.388676006,0.365077013,29.86800953
6289,0.149042266,4.832031478,3.653884965,-125,0.389108899,0.62215853,22.6577001
6290,-0.149042266,4.832296237,3.652875883,-125,0.389542205,0.824477416,21.41428305
6291,-0.433883739,4.832561007,3.651866801,125,0.389975924,0.954225486,25.20397367
6292,-0.680172738,4.832825788,3.650857719,375,0.390410058,0.999982265,32.09004552
6293,-0.866025404,4.833090579,3.649848638,-50,0.390844606,0.957720225,32.62720823
6294,-0.974927912,4.833355381,3.648839556,-50,0.391279568,0.831159286,26.85674636
6295,-0.997203797,4.833620193,3.647830474,-75,0.391714945,0.63143939,22.30285109
6296,-0.930873749,4.833885015,3.646821393,0,0.392150737,0.376139958,31.97047067
6297,-0.781831482,4.834149848,3.645812311,-25,0.392586945,0.087732544,25.34487084
6298,-0.563320058,4.834414692,3.644803229,-125,0.393023568,-0.208397122,21.39294393
6299,-0.294755174,4.834679546,3.643794147,50,0.393460608,-0.486183594,33.0661507
6300,-3.29304E-13,4.834944411,3.642785066,-75,0.393898064,-0.721176001,20.30483323
6301,0.294755174,4.835209286,3.641775984,250,0.394335937,-0.892690221,26.54351579
6302,0.563320058,4.835474172,3.640766902,75,0.394774227,-0.985629509,34.21672266
6303,0.781831482,4.835739068,3.63975782,275,0.395212935,-0.991813311,32.76479591
6304,0.930873749,4.836003975,3.638748739,375,0.39565206,-0.910697329,30.6391963
6305,0.997203797,4.836268892,3.637739657,150,0.396091604,-0.74942142,24.30681617
6306,0.974927912,4.83653382,3.636730575,300,0.396531566,-0.522181153,32.25292124
6307,0.866025404,4.836798758,3.635721493,125,0.396971947,-0.248978302,36.98245978
6308,0.680172738,4.837063707,3.634712412,250,0.397412747,0.046139714,23.01962296
6309,0.433883739,4.837328666,3.63370333,250,0.397853966,0.337196495,22.40569534
6310,0.149042266,4.837593635,3.632694248,100,0.398295605,0.598573112,26.19538657
6311,-0.149042266,4.837858616,3.631685166,300,0.398737665,0.807263096,28.95197018
6312,-0.433883739,4.838123606,3.630676085,150,0.399180145,0.944897474,25.24166147
6313,-0.680172738,4.838388608,3.629667003,200,0.399623046,0.999361617,25.62773398
6314,-0.866025404,4.838653619,3.628657921,275,0.400066367,0.96586157,20.66489735
6315,-0.974927912,4.838918641,3.62764884,0,0.400510111,0.84734602,21.89443614
6316,-0.997203797,4.839183674,3.626639758,25,0.400954276,0.654246751,26.34054153
6317,-0.930873749,4.839448717,3.625630676,-50,0.401398863,0.403560433,31.00816178
6318,-0.781831482,4.839713771,3.624621594,-125,0.401843873,0.117352572,22.38256261
6319,-0.563320058,4.839978835,3.623612513,75,0.402289306,-0.179184707,26.43063636
6320,-0.294755174,4.84024391,3.622603431,150,0.402735161,-0.459950079,20.10384379
6321,-3.50866E-13,4.840508995,3.621594349,-100,0.403181441,-0.700230471,21.84252698
6322,0.294755174,4.840774091,3.620585267,50,0.403628144,-0.87887631,29.58121021
6323,0.563320058,4.841039197,3.619576186,-100,0.404075271,-0.980163121,25.75441774
6324,0.781831482,4.841304313,3.618567104,125,0.404522823,-0.995175601,29.30249165
6325,0.930873749,4.84156944,3.617558022,100,0.404970799,-0.922592346,34.17689269
6326,0.997203797,4.841834578,3.61654894,50,0.405419201,-0.768802161,28.84451323
6327,0.974927912,4.842099726,3.615539859,50,0.405868028,-0.547341717,28.29061896
6328,0.866025404,4.842364884,3.614530777,325,0.406317281,-0.277704047,32.02015816
6329,0.680172738,4.842630053,3.613521695,350,0.40676696,0.016377239,26.557322
6330,0.433883739,4.842895233,3.612512614,-100,0.407217066,0.309016994,22.44339505
6331,0.149042266,4.843160423,3.611503532,150,0.407667598,0.574456956,29.73308693
6332,-0.149042266,4.843425623,3.61049445,375,0.408118558,0.789332998,27.9896712
6333,-0.433883739,4.843690834,3.609485368,75,0.408569945,0.934731649,23.27936315
6334,-0.680172738,4.843956055,3.608476287,325,0.40902176,0.997854864,28.66543632
6335,-0.866025404,4.844221287,3.607467205,375,0.409474003,0.973146514,28.20260035
6336,-0.974927912,4.844486529,3.606458123,-125,0.409926675,0.862781437,30.43213981
6337,-0.997203797,4.844751782,3.605449041,-50,0.410379776,0.67647401,18.87824585
6338,-0.930873749,4.845017045,3.60443996,325,0.410833306,0.430623082,19.04586676
6339,-0.781831482,4.845282319,3.603430878,250,0.411287265,0.146868547,21.92026825
6340,-0.563320058,4.845547603,3.602421796,25,0.411741654,-0.149813413,31.46834266
6341,-0.294755174,4.845812898,3.601412714,-125,0.412196474,-0.43330874,27.14155076
6342,-3.72427E-13,4.846078203,3.600403633,-125,0.412651724,-0.678664067,28.88023461
6343,0.294755174,4.846343518,3.599394551,250,0.413107405,-0.864283123,24.61891849
6344,0.563320058,4.846608844,3.598385469,225,0.413563517,-0.973827651,34.29212668
6345,0.781831482,4.846874181,3.597376387,50,0.414020061,-0.997655497,32.84020125
6346,0.930873749,4.847139527,3.596367306,125,0.414477037,-0.933669327,36.21460295
6347,0.997203797,4.847404885,3.595358224,50,0.414934445,-0.787501227,30.38222415
6348,0.974927912,4.847670253,3.594349142,0,0.415392285,-0.572016969,33.32833054
6349,0.866025404,4.847935631,3.593340061,-25,0.415850559,-0.30618356,26.0578704
6350,0.680172738,4.848201019,3.592330979,200,0.416309266,-0.013399757,26.0950349
6351,0.433883739,4.848466419,3.591321897,-125,0.416768406,0.280563497,33.9811086
6352,0.149042266,4.848731828,3.590312815,-50,0.417227981,0.549831446,25.77080115
6353,-0.149042266,4.848997248,3.589303734,275,0.417687989,0.770703022,31.02738608
6354,-0.433883739,4.849262679,3.588294652,-100,0.418148433,0.923737024,29.31707869
6355,-0.680172738,4.84952812,3.58728557,50,0.418609311,0.995463341,21.70315251
6356,-0.866025404,4.849793571,3.586276488,-100,0.419070625,0.979568596,26.7403172
6357,-0.974927912,4.850059033,3.585267407,300,0.419532374,0.87745185,26.96985732
6358,-0.997203797,4.850324505,3.584258325,375,0.41999456,0.698101458,18.41596402
6359,-0.930873749,4.850589988,3.583249243,200,0.420457182,0.45730391,28.08358559
6360,-0.781831482,4.850855481,3.582240161,-25,0.42092024,0.176254298,25.45798774
6361,-0.563320058,4.851120984,3.58123108,-50,0.421383736,-0.120309285,20.00606281
6362,-0.294755174,4.851386498,3.580221998,300,0.421847669,-0.406283198,27.67927156
6363,-3.93988E-13,4.851652023,3.579212916,25,0.422312039,-0.65649591,29.41795607
6364,0.294755174,4.851917557,3.578203835,75,0.422776848,-0.848923602,35.65664061
6365,0.563320058,4.852183103,3.577194753,25,0.423242095,-0.966628715,36.32984945
6366,0.781831482,4.852448658,3.576185671,350,0.423707781,-0.999250801,33.37792468
6367,0.930873749,4.852714225,3.575176589,325,0.424173907,-0.94391845,30.75232705
6368,0.997203797,4.852979801,3.574167508,225,0.424640471,-0.805502038,23.4199489
6369,0.974927912,4.853245388,3.573158426,275,0.425107476,-0.59618503,35.86605594
6370,0.866025404,4.853510986,3.572149344,75,0.42557492,-0.334391589,27.59559647
6371,0.680172738,4.853776593,3.571140262,-100,0.426042805,-0.043164872,29.63276162
6372,0.433883739,4.854042212,3.570131181,75,0.426511131,0.251861233,36.01883598
6373,0.149042266,4.85430784,3.569122099,300,0.426979898,0.524718416,26.80852919
6374,-0.149042266,4.854573479,3.568113017,125,0.427449107,0.751389685,29.06511477
6375,-0.433883739,4.854839129,3.567103935,225,0.427918757,0.911923347,28.85480804
6376,-0.680172738,4.855104789,3.566094854,-25,0.42838885,0.992189169,29.24088252
6377,-0.866025404,4.855370459,3.565085772,0,0.428859385,0.985122123,18.77804787
6378,-0.974927912,4.85563614,3.56407669,325,0.429330364,0.891344252,28.00758864
6379,-0.997203797,4.855901831,3.563067608,125,0.429801785,0.719109921,25.453696
6380,-0.930873749,4.856167533,3.562058527,300,0.43027365,0.48357926,26.12131823
6381,-0.781831482,4.856433245,3.561049445,250,0.43074596,0.205483769,19.99572103
6382,-0.563320058,4.856698967,3.560040363,-100,0.431218713,-0.090698481,27.04379676
6383,-0.294755174,4.8569647,3.559031282,375,0.431691911,-0.378897417,32.71700616
6384,-4.1555E-13,4.857230443,3.5580222,350,0.432165554,-0.633745658,30.95569133
6385,0.294755174,4.857496197,3.557013118,25,0.432639643,-0.832811365,34.69437653
6386,0.563320058,4.857761961,3.556004036,-100,0.433114177,-0.958572698,35.86758603
6387,0.781831482,4.858027735,3.554994955,-100,0.433589157,-0.999960097,36.41566191
6388,0.930873749,4.85829352,3.553985873,-125,0.434064584,-0.953330628,24.79006493
6389,0.997203797,4.858559316,3.552976791,-100,0.434540457,-0.822788634,23.45768744
6390,0.974927912,4.858825121,3.551967709,150,0.435016778,-0.619824471,33.90379514
6391,0.866025404,4.859090937,3.550958628,-25,0.435493546,-0.362303122,23.13333632
6392,0.680172738,4.859356764,3.549949546,150,0.435970761,-0.072891714,27.17050214
6393,0.433883739,4.859622601,3.548940464,275,0.436448425,0.22293565,24.05657715
6394,0.149042266,4.859888448,3.547931382,175,0.436926538,0.499140133,30.34627101
6395,-0.149042266,4.860154306,3.546922301,350,0.437405099,0.731410112,32.10285725
6396,-0.433883739,4.860420174,3.545913219,325,0.43788411,0.899301094,27.89255117
6397,-0.680172738,4.860686052,3.544904137,-100,0.43836357,0.988035251,18.77862631
6398,-0.866025404,4.860951941,3.543895055,375,0.43884348,0.98980217,19.81579231
6399,-0.974927912,4.86121784,3.542885974,25,0.43932384,0.904446324,32.04533374
6400,-0.997203797,4.86148375,3.541876892,275,0.439804651,0.739480769,22.49144176
6401,-0.930873749,4.86174967,3.54086781,225,0.440285913,0.509425834,21.15906464
6402,-0.781831482,4.8620156,3.539858729,-125,0.440767626,0.234531044,30.53346809
6403,-0.563320058,4.862281541,3.538849647,-50,0.441249791,-0.061007258,27.08154448
6404,-0.294755174,4.862547492,3.537840565,-75,0.441732408,-0.351175678,20.25475454
6405,-2.09737E-13,4.862813453,3.536831483,225,0.442215477,-0.610433481,25.49344036
6406,0.294755174,4.863079425,3.535822402,250,0.442698999,-0.815960697,34.23212621
6407,0.563320058,4.863345408,3.53481332,175,0.443182974,-0.949666741,25.40533637
6408,0.781831482,4.8636114,3.533804238,-25,0.443667403,-0.999782757,32.45341291
6409,0.930873749,4.863877403,3.532795156,225,0.444152285,-0.961897514,25.82781658
6410,0.997203797,4.864143417,3.531786075,250,0.444637622,-0.839345686,28.99543974
6411,0.974927912,4.864409441,3.530776993,125,0.445123413,-0.642914331,28.9415481
6412,0.866025404,4.864675475,3.529767911,25,0.445609659,-0.389893411,29.67108993
6413,0.680172738,4.864941519,3.528758829,50,0.44609636,-0.102553925,33.7082564
6414,0.433883739,4.865207574,3.527749748,-50,0.446583517,0.193812396,25.09433207
6415,0.149042266,4.865473639,3.526740666,125,0.447071129,0.473119277,21.88402658
6416,-0.149042266,4.865739715,3.525731584,25,0.447559198,0.710782019,33.14061348
6417,-0.433883739,4.866005801,3.524722503,300,0.448047723,0.885881457,30.93030806
6418,-0.680172738,4.866271897,3.523713421,100,0.448536706,0.983005271,21.31638385
6419,-0.866025404,4.866538004,3.522704339,-25,0.449026146,0.993604587,21.8535505
6420,-0.974927912,4.866804121,3.521695257,50,0.449516043,0.91674645,24.08309258
6421,-0.997203797,4.867070249,3.520686176,125,0.450006399,0.75919594,18.02920125
6422,-0.930873749,4.867336387,3.519677094,125,0.450497213,0.534820715,22.19682479
6423,-0.781831482,4.867602535,3.518668012,300,0.450988486,0.263370367,19.5712289
6424,-0.563320058,4.867868693,3.51765893,375,0.451480218,-0.031261942,21.11930594
6425,-0.294755174,4.868134862,3.516649849,-75,0.451972409,-0.323142562,33.29251665
6426,-2.31298E-13,4.868401042,3.515640767,125,0.452465061,-0.586580051,30.03120312
6427,0.294755174,4.868667231,3.514631685,200,0.452958172,-0.79838654,22.26988963
6428,0.563320058,4.868933431,3.513622603,50,0.453451744,-0.939918742,25.44310044
6429,0.781831482,4.869199642,3.512613522,300,0.453945777,-0.998718939,31.49117763
6430,0.930873749,4.869465862,3.51160444,250,0.454440271,-0.969611514,22.86558196
6431,0.997203797,4.869732093,3.510595358,-100,0.454935227,-0.855158514,24.53320577
6432,0.974927912,4.869998335,3.509586276,-125,0.455430645,-0.665434137,35.97931478
6433,0.866025404,4.870264586,3.508577195,150,0.455926525,-0.417137993,33.70885727
6434,0.680172738,4.870530849,3.507568113,-25,0.456422868,-0.132125204,30.74602439
6435,0.433883739,4.870797121,3.506559031,150,0.456919674,0.164517295,36.13210071
6436,0.149042266,4.871063404,3.50554995,200,0.457416944,0.44667892,31.42179588
6437,-0.149042266,4.871329697,3.504540868,325,0.457914677,0.689523696,20.67838343
6438,-0.433883739,4.871596,3.503531786,225,0.458412875,0.871676333,27.96807865
6439,-0.680172738,4.871862314,3.502522704,125,0.458911537,0.977103688,31.3541551
6440,-0.866025404,4.872128638,3.501513623,175,0.459410664,0.996526004,28.89132241
6441,-0.974927912,4.872394973,3.500504541,75,0.459910256,0.928233722,31.12086514
6442,-0.997203797,4.872661318,3.499495459,300,0.460410313,0.778237954,22.06697446
6443,-0.930873749,4.872927673,3.498486377,225,0.460910837,0.559741385,28.73459865
6444,-0.781831482,4.873194038,3.497477296,275,0.461411827,0.291976166,21.10900341
6445,-0.563320058,4.873460414,3.496468214,-50,0.461913284,-0.001488906,27.1570811
6446,-0.294755174,4.8737268,3.495459132,300,0.462415207,-0.294822924,26.83029246
6447,-2.5286E-13,4.873993197,3.49445005,300,0.462917599,-0.562206516,23.06897959
6448,0.294755174,4.874259604,3.493440969,50,0.463420457,-0.780104477,26.80766675
6449,0.563320058,4.874526021,3.492431887,200,0.463923785,-0.929337344,36.48087821
6450,0.781831482,4.874792448,3.491422805,175,0.46442758,-0.996769584,32.02895605
6451,0.930873749,4.875058886,3.490413724,225,0.464931844,-0.976465786,24.40336103
6452,0.997203797,4.875325334,3.489404642,375,0.465436578,-0.870213098,28.5709855
6453,0.974927912,4.875591793,3.48839556,225,0.465941781,-0.687363922,33.01709516
6454,0.866025404,4.875858261,3.487386478,-25,0.466447455,-0.444012711,36.74663829
6455,0.680172738,4.87612474,3.486377397,225,0.466953598,-0.161579332,30.28380607
6456,0.433883739,4.87639123,3.485368315,300,0.467460212,0.135076321,33.16988304
6457,0.149042266,4.87665773,3.484359233,125,0.467967298,0.419842505,28.95957885
6458,-0.149042266,4.87692424,3.483350151,-100,0.468474854,0.667653991,27.21616705
6459,-0.433883739,4.87719076,3.48234107,0,0.468982883,0.856698319,23.00586293
6460,-0.680172738,4.877457291,3.481331988,125,0.469491383,0.970335735,19.39194003
6461,-0.866025404,4.877723832,3.480322906,250,0.470000356,0.99856383,27.42910799
6462,-0.974927912,4.877990383,3.479313824,100,0.470509802,0.938897956,23.15865137
6463,-0.997203797,4.878256945,3.478304743,250,0.471019722,0.796589927,29.10476134
6464,-0.930873749,4.878523517,3.477295661,325,0.471530114,0.584165749,20.27238618
6465,-0.781831482,4.878790099,3.476286579,350,0.472040981,0.320323079,23.64679159
6466,-0.563320058,4.879056692,3.475277497,-25,0.472552322,0.02828545,25.69486993
6467,-0.294755174,4.879323294,3.474268416,175,0.473064138,-0.266241875,33.36808195
6468,-2.74421E-13,4.879589908,3.473259334,250,0.473576429,-0.537334489,29.60676972
6469,0.294755174,4.879856531,3.472250252,-25,0.474089196,-0.761130717,34.84545753
6470,0.563320058,4.880123165,3.471241171,250,0.474602438,-0.917931929,29.01866964
6471,0.781831482,4.880389809,3.470232089,275,0.475116156,-0.993936423,29.56674813
6472,0.930873749,4.880656463,3.469223007,50,0.475630351,-0.982454255,30.44115376
6473,0.997203797,4.880923128,3.468213925,-25,0.476145023,-0.884496089,31.60877888
6474,0.974927912,4.881189803,3.467204844,350,0.476660172,-0.70868424,29.55488919
6475,0.866025404,4.881456488,3.466195762,275,0.477175799,-0.470493735,32.78443297
6476,0.680172738,4.881723184,3.46518668,375,0.477691904,-0.190890192,27.3216014
6477,0.433883739,4.88198989,3.464177598,275,0.478208487,0.105515578,26.70767902
6478,0.149042266,4.882256606,3.463168517,50,0.478725549,0.392633827,30.99737548
6479,-0.149042266,4.882523332,3.462159435,250,0.47924309,0.645192297,24.75396433
6480,-0.433883739,4.882790069,3.461150353,300,0.479761111,0.840960696,26.54366086
6481,-0.680172738,4.883056816,3.460141271,-125,0.480279611,0.962707413,23.4297386
6482,-0.866025404,4.883323574,3.45913219,300,0.480798592,0.999716258,19.96690721
6483,-0.974927912,4.883590341,3.458123108,25,0.481318053,0.948729696,24.69645124
6484,-0.997203797,4.883857119,3.457114026,100,0.481837995,0.814235586,28.64256186
6485,-0.930873749,4.884123907,3.456104945,275,0.482358419,0.608072149,27.31018735
6486,-0.781831482,4.884390706,3.455095863,-25,0.482879324,0.34838597,30.68459341
